submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13372,28,5,3,7,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-10435,78,19,6,19,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15127,30,5,4,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23299,52,11,5,13,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pydata__xarray-6461,24,5,3,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11433,32,7,5,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8638,110,29,4,24,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14122,80,16,9,22,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16139,48,10,6,12,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13821,26,7,3,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14034,34,5,3,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-14623,30,6,2,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12209,50,8,5,15,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15863,32,8,4,6,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16502,54,18,4,7,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-8872,20,5,3,4,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-20916,34,8,3,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-21930,26,6,2,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12419,24,6,2,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-13398,28,4,3,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15022,22,6,2,4,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11400,60,13,8,15,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13551,162,29,28,51,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16560,64,15,7,15,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,mwaskom__seaborn-3187,32,7,5,7,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-7910,42,9,5,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-25287,36,9,3,7,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-4970,38,7,0,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-13033,34,7,6,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12273,56,10,6,16,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-7080,58,14,7,13,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11333,34,7,4,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15268,50,9,6,14,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-25747,24,5,4,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14752,44,10,5,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14580,44,10,8,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16667,34,11,1,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18199,24,6,2,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13158,68,16,5,16,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15382,82,18,8,21,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-17655,26,6,4,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,psf__requests-1766,14,3,2,3,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-6528,34,7,2,8,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15104,22,5,3,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11964,108,21,7,31,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14349,26,7,3,5,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-7671,30,7,4,6,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16569,18,4,2,4,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11133,28,6,4,6,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-21568,48,12,5,10,0,True
verified_20241029_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16877,28,6,3,6,0,True
verified_20241208_gru,other,gru,astropy__astropy-13977,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-10614,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14373,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13807,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16100,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14539,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13091,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13012,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24627,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15161,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15375,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13878,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4966,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8459,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13496,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15103,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8621,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13794,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-23476,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14725,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-14598,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11149,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-15349,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9281,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9229,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-3151,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14238,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-7571,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13135,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15957,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13837,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-10097,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-17139,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15503,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-25232,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13417,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4094,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11099,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13089,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11141,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13212,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-18698,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14155,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24539,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8265,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9711,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-7336,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13877,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22080,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24026,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13568,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-16597,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13315,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15467,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15563,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-26113,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20676,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15814,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20859,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12039,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16485,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13121,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19954,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14983,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-10844,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25311,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24970,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-6744,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-14182,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-12682,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-20826,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9461,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-8707,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12663,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11299,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-9296,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11885,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14672,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-12585,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14087,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14710,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24870,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16595,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13142,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11490,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4695,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24213,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11087,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8269,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-9658,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5809,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-5414,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-7277,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16256,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-18763,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13279,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16255,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8056,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13406,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14376,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14141,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-21612,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-6197,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-16766,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-4661,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14053,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11951,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8593,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-23412,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-8721,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14007,5,0,0,0,0,False
verified_20241208_gru,other,gru,pylint-dev__pylint-4604,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-2931,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14787,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-10999,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-26194,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-6599,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20154,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25479,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11066,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15732,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13401,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4629,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11276,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13512,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11749,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-10297,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5262,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19495,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22914,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13786,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20590,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-13236,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15252,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-15875,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14500,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-7757,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14404,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-10051,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24177,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13128,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14894,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13933,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-6028,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-13989,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-19783,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13670,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-7233,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-25775,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-16429,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-23824,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24562,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11734,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11265,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13023,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11095,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12308,5,0,0,0,0,False
verified_20241208_gru,other,gru,pytest-dev__pytest-5787,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14011,5,0,0,0,0,False
verified_20241208_gru,other,gru,pydata__xarray-4687,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12143,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12262,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-17087,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11551,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15280,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-24066,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-14496,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11790,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20428,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-22714,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-7889,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13658,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12774,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11211,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-20438,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-13031,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-13779,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-24149,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11206,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-7166,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11532,5,0,0,0,0,False
verified_20241208_gru,other,gru,sphinx-doc__sphinx-10673,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-23413,5,0,0,0,0,False
verified_20241208_gru,other,gru,scikit-learn__scikit-learn-11578,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12858,5,0,0,0,0,False
verified_20241208_gru,other,gru,sympy__sympy-18189,5,0,0,0,0,False
verified_20241208_gru,other,gru,matplotlib__matplotlib-23314,5,0,0,0,0,False
verified_20241208_gru,other,gru,astropy__astropy-14995,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13516,5,0,0,0,0,False
verified_20241208_gru,other,gru,psf__requests-1142,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-15930,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-12741,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-13741,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-14915,5,0,0,0,0,False
verified_20241208_gru,other,gru,django__django-11880,5,0,0,0,0,False
