agent_type,model,dataset,instance_id,bash_commands,test_executions,file_edits,num_turns
OpenHands,gpt5,verified,sympy__sympy-20590,23,1,4,58
OpenHands,gpt5,verified,astropy__astropy-13236,23,2,1,52
OpenHands,gpt5,verified,django__django-15252,33,10,4,78
OpenHands,gpt5,verified,sympy__sympy-15875,17,2,1,40
OpenHands,gpt5,verified,django__django-14500,26,7,1,58
OpenHands,gpt5,verified,sphinx-doc__sphinx-7757,21,2,1,48
OpenHands,gpt5,verified,django__django-14404,35,9,5,84
OpenHands,gpt5,verified,pytest-dev__pytest-10051,30,26,9,82
OpenHands,gpt5,verified,matplotlib__matplotlib-24177,33,3,3,78
OpenHands,gpt5,verified,django__django-13128,18,6,1,40
OpenHands,gpt5,verified,scikit-learn__scikit-learn-14894,15,2,2,40
OpenHands,gpt5,verified,django__django-13933,21,6,2,48
OpenHands,gpt5,verified,psf__requests-6028,29,6,8,78
OpenHands,gpt5,verified,matplotlib__matplotlib-13989,13,1,1,32
OpenHands,gpt5,verified,sympy__sympy-19783,20,2,2,50
OpenHands,gpt5,verified,django__django-13670,21,6,1,46
OpenHands,gpt5,verified,pydata__xarray-7233,17,5,1,42
OpenHands,gpt5,verified,matplotlib__matplotlib-25775,54,4,20,152
OpenHands,gpt5,verified,django__django-16429,15,5,1,36
OpenHands,gpt5,verified,sympy__sympy-23824,11,4,4,34
OpenHands,gpt5,verified,sympy__sympy-24562,13,1,3,36
OpenHands,gpt5,verified,django__django-11734,44,6,1,94
OpenHands,gpt5,verified,django__django-11265,28,2,2,64
OpenHands,gpt5,verified,django__django-13023,23,7,6,62
OpenHands,gpt5,verified,django__django-11095,27,10,8,74
OpenHands,gpt5,verified,django__django-12308,35,8,2,78
OpenHands,gpt5,verified,pytest-dev__pytest-5787,34,8,4,80
OpenHands,gpt5,verified,django__django-14011,46,10,1,98
OpenHands,gpt5,verified,pydata__xarray-4687,19,1,12,68
OpenHands,gpt5,verified,django__django-12143,17,3,3,44
OpenHands,gpt5,verified,django__django-12262,30,8,11,90
OpenHands,gpt5,verified,django__django-17087,36,11,4,84
OpenHands,gpt5,verified,django__django-11551,20,11,2,48
OpenHands,gpt5,verified,django__django-15280,39,2,1,84
OpenHands,gpt5,verified,sympy__sympy-24066,14,2,6,44
OpenHands,gpt5,verified,scikit-learn__scikit-learn-14496,13,2,4,38
OpenHands,gpt5,verified,django__django-11790,30,8,2,68
OpenHands,gpt5,verified,sympy__sympy-20428,27,2,4,66
OpenHands,gpt5,verified,sympy__sympy-22714,12,1,3,34
OpenHands,gpt5,verified,sphinx-doc__sphinx-7889,13,4,3,36
OpenHands,gpt5,verified,django__django-13658,17,6,1,40
OpenHands,gpt5,verified,django__django-12774,35,8,1,74
OpenHands,gpt5,verified,django__django-11211,21,4,1,48
OpenHands,gpt5,verified,sympy__sympy-20438,31,1,7,80
OpenHands,gpt5,verified,sympy__sympy-13031,39,1,3,88
OpenHands,gpt5,verified,scikit-learn__scikit-learn-13779,14,1,1,32
OpenHands,gpt5,verified,matplotlib__matplotlib-24149,19,3,2,46
OpenHands,gpt5,verified,django__django-11206,25,7,2,58
OpenHands,gpt5,verified,astropy__astropy-7166,17,6,8,54
OpenHands,gpt5,verified,django__django-11532,13,2,3,36
OpenHands,gpt5,verified,sphinx-doc__sphinx-10673,48,3,4,108
OpenHands,gpt5,verified,sympy__sympy-23413,10,1,5,34
OpenHands,gpt5,verified,scikit-learn__scikit-learn-11578,11,4,4,34
OpenHands,gpt5,verified,django__django-12858,23,4,6,62
OpenHands,gpt5,verified,sympy__sympy-18189,12,1,2,32
OpenHands,gpt5,verified,matplotlib__matplotlib-23314,26,1,3,62
OpenHands,gpt5,verified,astropy__astropy-14995,14,1,2,36
OpenHands,gpt5,verified,django__django-13516,23,5,2,56
OpenHands,gpt5,verified,psf__requests-1142,18,5,5,50
OpenHands,gpt5,verified,django__django-15930,33,5,1,76
OpenHands,gpt5,verified,django__django-12741,24,4,5,62
OpenHands,gpt5,verified,django__django-13741,36,6,6,90
OpenHands,gpt5,verified,django__django-14915,24,7,5,62
OpenHands,gpt5,verified,django__django-11880,21,3,7,62
OpenHands,gpt5,verified,django__django-15525,22,8,3,54
OpenHands,gpt5,verified,django__django-14765,30,6,5,72
OpenHands,gpt5,verified,pytest-dev__pytest-6202,13,3,2,36
OpenHands,gpt5,verified,django__django-14434,24,9,2,56
OpenHands,gpt5,verified,django__django-16454,23,7,2,54
OpenHands,gpt5,verified,django__django-16662,15,4,1,36
OpenHands,gpt5,verified,django__django-13363,15,6,7,50
OpenHands,gpt5,verified,sympy__sympy-14976,25,1,3,62
OpenHands,gpt5,verified,django__django-13297,21,5,1,48
OpenHands,gpt5,verified,sympy__sympy-13647,11,1,3,32
OpenHands,gpt5,verified,django__django-14089,25,4,1,58
OpenHands,gpt5,verified,django__django-11163,21,6,1,48
OpenHands,gpt5,verified,django__django-11477,21,7,3,50
OpenHands,gpt5,verified,astropy__astropy-14365,12,2,2,32
OpenHands,gpt5,verified,django__django-16116,20,7,7,58
OpenHands,gpt5,verified,pydata__xarray-6938,30,2,1,68
OpenHands,gpt5,verified,sympy__sympy-23534,15,2,4,42
OpenHands,gpt5,verified,django__django-16938,37,3,2,82
OpenHands,gpt5,verified,django__django-14855,46,13,11,116
OpenHands,gpt5,verified,django__django-13925,28,9,4,68
OpenHands,gpt5,verified,django__django-12155,9,3,1,26
OpenHands,gpt5,verified,sympy__sympy-12096,17,0,1,40
OpenHands,gpt5,verified,django__django-16631,27,5,6,70
OpenHands,gpt5,verified,django__django-13346,19,2,13,68
OpenHands,gpt5,verified,sphinx-doc__sphinx-7454,25,2,1,56
OpenHands,gpt5,verified,django__django-11815,26,9,9,74
OpenHands,gpt5,verified,django__django-15315,21,6,1,50
OpenHands,gpt5,verified,sympy__sympy-15809,17,4,1,42
OpenHands,gpt5,verified,scikit-learn__scikit-learn-10908,14,2,1,34
OpenHands,gpt5,verified,matplotlib__matplotlib-22719,18,1,1,42
OpenHands,gpt5,verified,astropy__astropy-13453,28,1,9,76
OpenHands,gpt5,verified,sphinx-doc__sphinx-9367,10,6,2,28
OpenHands,gpt5,verified,django__django-14311,18,5,2,44
OpenHands,gpt5,verified,matplotlib__matplotlib-25122,15,2,2,38
OpenHands,gpt5,verified,sphinx-doc__sphinx-7985,20,4,4,52
OpenHands,gpt5,verified,sympy__sympy-19346,23,2,3,56
OpenHands,gpt5,verified,sphinx-doc__sphinx-10323,18,4,1,44
OpenHands,gpt5,verified,scikit-learn__scikit-learn-25931,14,1,3,40
OpenHands,gpt5,verified,pytest-dev__pytest-8399,24,7,1,54
OpenHands,gpt5,verified,psf__requests-1921,22,7,5,58
OpenHands,gpt5,verified,django__django-14608,40,11,2,86
OpenHands,gpt5,verified,pydata__xarray-3993,19,1,3,48
OpenHands,gpt5,verified,django__django-10973,20,8,7,58
OpenHands,gpt5,verified,sphinx-doc__sphinx-9591,64,16,14,162
OpenHands,gpt5,verified,django__django-15695,24,8,2,56
OpenHands,gpt5,verified,django__django-16493,29,8,4,70
OpenHands,gpt5,verified,django__django-10914,18,4,1,42
OpenHands,gpt5,verified,django__django-14559,15,6,6,46
OpenHands,gpt5,verified,django__django-12754,15,4,7,48
OpenHands,gpt5,verified,django__django-12193,37,7,3,84
OpenHands,gpt5,verified,sympy__sympy-16450,20,1,1,46
OpenHands,gpt5,verified,sympy__sympy-18211,26,1,1,58
OpenHands,gpt5,verified,django__django-14140,31,7,1,70
OpenHands,gpt5,verified,django__django-14493,31,5,1,66
OpenHands,gpt5,verified,sphinx-doc__sphinx-8120,21,4,23,94
OpenHands,gpt5,verified,sympy__sympy-23262,20,1,1,46
OpenHands,gpt5,verified,django__django-11848,19,6,2,48
OpenHands,gpt5,verified,django__django-13569,32,7,2,72
OpenHands,gpt5,verified,django__django-11820,25,7,3,60
OpenHands,gpt5,verified,django__django-12713,30,12,2,70
OpenHands,gpt5,verified,django__django-13964,40,6,3,90
OpenHands,gpt5,verified,django__django-13449,36,5,9,102
OpenHands,gpt5,verified,mwaskom__seaborn-3069,58,15,27,174
OpenHands,gpt5,verified,django__django-12125,31,7,3,74
OpenHands,gpt5,verified,django__django-11728,27,9,3,64
OpenHands,gpt5,verified,pytest-dev__pytest-7490,16,6,2,40
OpenHands,gpt5,verified,sphinx-doc__sphinx-9602,19,5,7,60
OpenHands,gpt5,verified,django__django-15731,27,6,3,64
OpenHands,gpt5,verified,sympy__sympy-14531,12,1,9,46
OpenHands,gpt5,verified,django__django-11999,50,18,16,138
OpenHands,gpt5,verified,django__django-16950,30,11,1,66
OpenHands,gpt5,verified,sphinx-doc__sphinx-9230,13,1,6,46
OpenHands,gpt5,verified,sympy__sympy-13852,22,2,8,64
OpenHands,gpt5,verified,scikit-learn__scikit-learn-9288,9,1,2,26
OpenHands,gpt5,verified,pydata__xarray-2905,19,3,1,46
OpenHands,gpt5,verified,sphinx-doc__sphinx-7590,27,3,1,60
OpenHands,gpt5,verified,matplotlib__matplotlib-26342,35,3,9,94
OpenHands,gpt5,verified,django__django-15572,28,6,1,60
OpenHands,gpt5,verified,django__django-16661,26,13,4,64
OpenHands,gpt5,verified,django__django-16642,22,4,1,50
OpenHands,gpt5,verified,pytest-dev__pytest-7324,29,13,10,82
OpenHands,gpt5,verified,astropy__astropy-13579,16,6,3,42
OpenHands,gpt5,verified,astropy__astropy-14096,14,2,1,34
OpenHands,gpt5,verified,sphinx-doc__sphinx-9258,27,9,6,70
OpenHands,gpt5,verified,scikit-learn__scikit-learn-14629,13,3,2,34
OpenHands,gpt5,verified,matplotlib__matplotlib-25960,35,8,16,106
OpenHands,gpt5,verified,sympy__sympy-20801,25,6,9,72
OpenHands,gpt5,verified,pytest-dev__pytest-7982,27,13,4,66
OpenHands,gpt5,verified,matplotlib__matplotlib-26208,55,3,1,118
OpenHands,gpt5,verified,psf__requests-2317,21,6,4,54
OpenHands,gpt5,verified,sphinx-doc__sphinx-10449,20,5,3,50
OpenHands,gpt5,verified,django__django-11138,34,3,6,84
OpenHands,gpt5,verified,django__django-14771,31,11,2,70
OpenHands,gpt5,verified,django__django-15851,29,6,1,64
OpenHands,gpt5,verified,sphinx-doc__sphinx-8551,29,4,5,72
OpenHands,gpt5,verified,scikit-learn__scikit-learn-25973,15,1,3,40
OpenHands,gpt5,verified,django__django-16801,14,4,1,34
OpenHands,gpt5,verified,django__django-16032,49,8,1,106
OpenHands,gpt5,verified,sphinx-doc__sphinx-8475,9,2,2,28
OpenHands,gpt5,verified,django__django-16145,24,5,2,56
OpenHands,gpt5,verified,django__django-15499,30,8,1,66
OpenHands,gpt5,verified,django__django-12965,35,5,2,80
OpenHands,gpt5,verified,sympy__sympy-12481,16,3,1,38
OpenHands,gpt5,verified,pytest-dev__pytest-5840,26,8,1,58
OpenHands,gpt5,verified,django__django-13820,20,5,2,48
OpenHands,gpt5,verified,django__django-11119,24,5,1,54
OpenHands,gpt5,verified,astropy__astropy-14539,16,1,1,40
OpenHands,gpt5,verified,sympy__sympy-16886,7,1,2,22
OpenHands,gpt5,verified,matplotlib__matplotlib-22871,21,4,2,52
OpenHands,gpt5,verified,django__django-13028,19,3,1,46
OpenHands,gpt5,verified,django__django-14631,32,10,10,88
OpenHands,gpt5,verified,pydata__xarray-4075,17,1,2,40
OpenHands,gpt5,verified,django__django-16082,22,4,2,54
OpenHands,gpt5,verified,django__django-12406,35,3,2,80
OpenHands,gpt5,verified,django__django-12276,17,5,4,46
OpenHands,gpt5,verified,sympy__sympy-15599,46,1,13,122
OpenHands,gpt5,verified,django__django-13551,30,7,2,68
OpenHands,gpt5,verified,django__django-14315,19,9,8,58
OpenHands,gpt5,verified,sympy__sympy-19040,65,2,4,142
OpenHands,gpt5,verified,django__django-14053,33,9,3,74
OpenHands,gpt5,verified,pallets__flask-5014,41,3,2,90
OpenHands,gpt5,verified,sphinx-doc__sphinx-9698,13,6,2,34
OpenHands,gpt5,verified,pytest-dev__pytest-7236,31,14,4,72
OpenHands,gpt5,verified,django__django-13810,29,10,1,64
OpenHands,gpt5,verified,django__django-15987,25,5,2,58
OpenHands,gpt5,verified,sympy__sympy-16792,18,5,6,54
OpenHands,gpt5,verified,django__django-15561,27,5,2,62
OpenHands,gpt5,verified,django__django-14792,32,6,3,74
OpenHands,gpt5,verified,scikit-learn__scikit-learn-13439,8,2,12,46
OpenHands,gpt5,verified,pydata__xarray-7229,28,3,9,78
OpenHands,gpt5,verified,matplotlib__matplotlib-22865,14,1,2,36
OpenHands,gpt5,verified,django__django-15368,27,7,1,60
OpenHands,gpt5,verified,sympy__sympy-12419,14,1,6,46
OpenHands,gpt5,verified,sympy__sympy-22456,32,1,8,86
OpenHands,gpt5,verified,pydata__xarray-6992,6,1,1,18
OpenHands,gpt5,verified,sympy__sympy-21596,23,1,2,56
OpenHands,gpt5,verified,django__django-7530,17,9,8,54
OpenHands,gpt5,verified,django__django-11239,23,5,7,64
OpenHands,gpt5,verified,sphinx-doc__sphinx-7440,40,8,5,94
OpenHands,gpt5,verified,pydata__xarray-3305,28,1,14,90
OpenHands,gpt5,verified,pydata__xarray-4356,29,3,2,68
OpenHands,gpt5,verified,astropy__astropy-14508,14,2,1,34
OpenHands,gpt5,verified,scikit-learn__scikit-learn-26323,26,1,1,60
OpenHands,gpt5,verified,pytest-dev__pytest-10081,16,5,5,48
OpenHands,gpt5,verified,django__django-15916,37,12,1,82
OpenHands,gpt5,verified,matplotlib__matplotlib-26466,14,1,1,34
OpenHands,gpt5,verified,django__django-15629,40,9,3,92
OpenHands,gpt5,verified,django__django-11292,24,2,2,56
OpenHands,gpt5,verified,django__django-10554,52,11,1,112
OpenHands,gpt5,verified,django__django-16136,27,6,1,60
OpenHands,gpt5,verified,django__django-11179,34,9,2,76
OpenHands,gpt5,verified,django__django-12304,24,10,5,62
OpenHands,gpt5,verified,sympy__sympy-13757,22,1,3,54
OpenHands,gpt5,verified,astropy__astropy-14309,11,2,2,28
OpenHands,gpt5,verified,psf__requests-1724,27,10,5,70
OpenHands,gpt5,verified,sympy__sympy-21379,15,1,10,54
OpenHands,gpt5,verified,django__django-13343,33,8,4,78
OpenHands,gpt5,verified,matplotlib__matplotlib-24637,50,3,1,108
OpenHands,gpt5,verified,sympy__sympy-14248,40,1,13,112
OpenHands,gpt5,verified,sympy__sympy-15345,29,1,6,76
OpenHands,gpt5,verified,matplotlib__matplotlib-26291,31,3,5,78
OpenHands,gpt5,verified,django__django-12325,20,1,2,48
OpenHands,gpt5,verified,django__django-13410,17,4,1,40
OpenHands,gpt5,verified,django__django-15037,50,17,15,134
OpenHands,gpt5,verified,django__django-13109,16,5,5,46
OpenHands,gpt5,verified,matplotlib__matplotlib-24570,23,4,2,56
OpenHands,gpt5,verified,pytest-dev__pytest-10356,36,21,10,96
OpenHands,gpt5,verified,scikit-learn__scikit-learn-12973,18,6,1,42
OpenHands,gpt5,verified,pylint-dev__pylint-8898,39,7,1,86
OpenHands,gpt5,verified,pytest-dev__pytest-7432,38,21,22,126
OpenHands,gpt5,verified,sympy__sympy-12489,51,2,37,186
OpenHands,gpt5,verified,scikit-learn__scikit-learn-13124,12,3,1,30
OpenHands,gpt5,verified,django__django-10880,27,8,1,60
OpenHands,gpt5,verified,django__django-14534,44,14,2,98
OpenHands,gpt5,verified,django__django-11603,38,11,10,100
OpenHands,gpt5,verified,sympy__sympy-24443,25,1,4,62
OpenHands,gpt5,verified,matplotlib__matplotlib-20488,15,2,1,36
OpenHands,gpt5,verified,pydata__xarray-7393,31,5,5,78
OpenHands,gpt5,verified,django__django-11555,21,6,3,52
OpenHands,gpt5,verified,django__django-17084,45,6,4,102
OpenHands,gpt5,verified,matplotlib__matplotlib-25332,60,1,12,150
OpenHands,gpt5,verified,pylint-dev__pylint-6386,40,4,8,102
OpenHands,gpt5,verified,django__django-15277,23,4,1,50
OpenHands,gpt5,verified,django__django-16899,21,8,1,48
OpenHands,gpt5,verified,django__django-13590,24,5,5,62
OpenHands,gpt5,verified,sympy__sympy-13615,10,1,8,38
OpenHands,gpt5,verified,sympy__sympy-23950,36,2,1,80
OpenHands,gpt5,verified,sympy__sympy-11618,8,1,2,24
OpenHands,gpt5,verified,django__django-15278,35,7,2,78
OpenHands,gpt5,verified,django__django-15098,25,5,3,60
OpenHands,gpt5,verified,sympy__sympy-13798,20,1,3,50
OpenHands,gpt5,verified,sympy__sympy-14711,14,1,1,34
OpenHands,gpt5,verified,django__django-16333,27,5,1,60
OpenHands,gpt5,verified,sympy__sympy-19637,19,5,2,48
OpenHands,gpt5,verified,sphinx-doc__sphinx-8595,24,2,1,52
OpenHands,gpt5,verified,django__django-14170,33,11,1,74
OpenHands,gpt5,verified,pytest-dev__pytest-5631,15,5,6,46
OpenHands,gpt5,verified,django__django-15569,14,4,1,32
OpenHands,gpt5,verified,django__django-13033,37,7,2,84
OpenHands,gpt5,verified,sympy__sympy-24661,9,2,2,26
OpenHands,gpt5,verified,pydata__xarray-6721,54,10,11,136
OpenHands,gpt5,verified,django__django-13809,27,4,2,64
OpenHands,gpt5,verified,django__django-17029,17,5,1,42
OpenHands,gpt5,verified,django__django-13195,44,12,3,106
OpenHands,gpt5,verified,astropy__astropy-14369,36,2,15,106
OpenHands,gpt5,verified,sympy__sympy-15017,30,1,20,104
OpenHands,gpt5,verified,django__django-12708,34,7,1,76
OpenHands,gpt5,verified,django__django-16263,42,1,6,100
OpenHands,gpt5,verified,sympy__sympy-15976,22,4,4,58
OpenHands,gpt5,verified,scikit-learn__scikit-learn-13328,22,2,2,54
OpenHands,gpt5,verified,astropy__astropy-7606,11,1,1,28
OpenHands,gpt5,verified,sphinx-doc__sphinx-11445,64,19,16,164
OpenHands,gpt5,verified,django__django-15380,27,6,8,76
OpenHands,gpt5,verified,django__django-15554,28,10,1,62
OpenHands,gpt5,verified,django__django-16819,32,2,12,92
OpenHands,gpt5,verified,scikit-learn__scikit-learn-25102,34,1,13,96
OpenHands,gpt5,verified,sympy__sympy-21847,16,1,4,46
OpenHands,gpt5,verified,django__django-15973,35,8,5,84
OpenHands,gpt5,verified,sphinx-doc__sphinx-7462,14,3,2,38
OpenHands,gpt5,verified,pylint-dev__pylint-4551,34,5,1,74
OpenHands,gpt5,verified,pytest-dev__pytest-7205,28,8,3,66
OpenHands,gpt5,verified,django__django-16612,22,9,1,50
OpenHands,gpt5,verified,sympy__sympy-17318,27,1,2,62
OpenHands,gpt5,verified,django__django-11451,19,7,2,46
OpenHands,gpt5,verified,sympy__sympy-13480,14,1,1,36
OpenHands,gpt5,verified,sphinx-doc__sphinx-9320,18,5,6,54
OpenHands,gpt5,verified,django__django-15741,31,6,5,76
OpenHands,gpt5,verified,django__django-14017,42,7,3,94
OpenHands,gpt5,verified,django__django-13344,34,12,3,78
OpenHands,gpt5,verified,pydata__xarray-3677,8,1,5,28
OpenHands,gpt5,verified,pylint-dev__pylint-6903,23,5,1,54
OpenHands,gpt5,verified,django__django-16901,32,7,6,80
OpenHands,gpt5,verified,django__django-14999,31,1,4,74
OpenHands,gpt5,verified,sphinx-doc__sphinx-8548,44,10,4,100
OpenHands,gpt5,verified,sphinx-doc__sphinx-7748,48,8,6,112
OpenHands,gpt5,verified,sphinx-doc__sphinx-11510,15,2,7,48
OpenHands,gpt5,verified,django__django-11740,20,5,2,48
OpenHands,gpt5,verified,pydata__xarray-3095,22,1,1,50
OpenHands,gpt5,verified,django__django-12050,27,11,6,70
OpenHands,gpt5,verified,astropy__astropy-12907,10,3,4,32
OpenHands,gpt5,verified,scikit-learn__scikit-learn-15100,8,2,2,24
OpenHands,gpt5,verified,scikit-learn__scikit-learn-11310,40,2,4,92
OpenHands,gpt5,verified,django__django-16527,25,5,1,58
OpenHands,gpt5,verified,sphinx-doc__sphinx-10466,18,5,2,46
OpenHands,gpt5,verified,django__django-14351,37,11,1,80
OpenHands,gpt5,verified,django__django-16315,29,6,6,76
OpenHands,gpt5,verified,sympy__sympy-17630,26,1,1,60
OpenHands,gpt5,verified,django__django-15128,31,5,5,76
OpenHands,gpt5,verified,django__django-13513,20,6,0,44
OpenHands,gpt5,verified,sphinx-doc__sphinx-9673,20,4,5,54
OpenHands,gpt5,verified,sympy__sympy-13974,30,1,3,72
OpenHands,gpt5,verified,sphinx-doc__sphinx-8035,46,7,6,108
OpenHands,gpt5,verified,pytest-dev__pytest-7521,17,3,1,40
OpenHands,gpt5,verified,django__django-13112,45,7,1,96
OpenHands,gpt5,verified,sympy__sympy-13372,17,1,1,40
OpenHands,gpt5,verified,sphinx-doc__sphinx-10435,29,10,9,78
OpenHands,gpt5,verified,django__django-15127,18,3,1,42
OpenHands,gpt5,verified,matplotlib__matplotlib-23299,27,3,6,68
OpenHands,gpt5,verified,pydata__xarray-6461,42,2,2,94
OpenHands,gpt5,verified,django__django-11433,28,9,8,78
OpenHands,gpt5,verified,sphinx-doc__sphinx-8638,27,6,1,60
OpenHands,gpt5,verified,django__django-14122,36,14,2,80
OpenHands,gpt5,verified,django__django-16139,52,8,1,108
OpenHands,gpt5,verified,django__django-13821,63,1,5,140
OpenHands,gpt5,verified,django__django-14034,29,9,2,66
OpenHands,gpt5,verified,matplotlib__matplotlib-14623,30,1,5,76
OpenHands,gpt5,verified,django__django-12209,26,9,5,66
OpenHands,gpt5,verified,django__django-15863,20,6,3,50
